"src_id","user_id","account_id","platform_id","account_name","ads_id","ads_name","created_date","start_date","modified_date","end_date","campaign_id","campaign_name","currency_id","spent_amount","reach","impressions","frequency","cpm","link_clicks","ctr","post_comments","post_reactions","post_shares","video_views","six_sec_video_view","full_video_view","est_ad_recall_lift","est_ad_recall_lift_rate","active_view_measurability","landing_page_clicks","paid_comments","paid_likes","paid_shares"
"FACEBOOK.23855705100190537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-19","","2023-07-19","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.890","3304","3652","","1.339","41","1.123","","","","","","","","","","","","",""
"FACEBOOK.23855705100190537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-18","","2023-07-18","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.620","2987","3319","","1.392","30","0.904","","","","","","","","","","","","",""
"FACEBOOK.23856136254460537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136254460537","03 - FB+IG - 3. 7. - Dynamic - Jak můžete vyhrát - DP 03","","2023-07-21","","2023-07-21","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","20.880","11504","13410","","1.557","97","0.723","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-12","","2023-07-12","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","23.090","14732","17101","","1.350","164","0.959","","","","","","","","","","","","",""
"FACEBOOK.23855705100190537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-21","","2023-07-21","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","9.060","5034","5821","","1.556","56","0.962","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-08","","2023-07-08","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.370","2941","3898","","1.121","30","0.770","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-21","","2023-07-21","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","14.530","9250","10048","","1.446","108","1.075","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-06","","2023-07-06","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","5.920","3863","5417","","1.093","32","0.591","","","","","","","","","","","","",""
"FACEBOOK.23855704749100537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704749100537","08 - FB+IG - 22. 6. - Animace DP - Stáhni","","2023-07-01","","2023-07-01","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.220","1004","1125","","1.084","7","0.622","","","","","","","","","","","","",""
"FACEBOOK.23856136254460537.2023-07-25","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136254460537","03 - FB+IG - 3. 7. - Dynamic - Jak můžete vyhrát - DP 03","","2023-07-25","","2023-07-25","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","19.480","11860","14048","","1.387","119","0.847","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-12","","2023-07-12","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.330","949","1141","","1.166","8","0.701","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-22","","2023-07-22","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","14.110","9772","11805","","1.195","85","0.720","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-13","","2023-07-13","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","20.620","12931","15059","","1.369","145","0.963","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-13","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-13","","2023-07-13","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","5.400","4163","4945","","1.092","41","0.829","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-19","","2023-07-19","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","10.810","7302","7785","","1.389","84","1.079","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-29","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-29","","2023-07-29","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","7.740","5506","6207","","1.247","53","0.854","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-24","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-24","","2023-07-24","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","20.980","12476","20770","","1.010","120","0.578","","","","","","","","","","","","",""
"FACEBOOK.23856437119550537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437119550537","01 - IG - 4. 7. - Static - carousel","","2023-07-12","","2023-07-12","23856437119540537","MOL - link clicks - IG - MOL MOVE kampaň - 05-07/2023","EUR","16.670","8014","8955","","1.862","29","0.324","","","","","","","","","","","","",""
"FACEBOOK.23855705100190537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-05","","2023-07-05","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","15.770","10988","13171","","1.197","84","0.638","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-14","","2023-07-14","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","11.100","7540","8462","","1.312","81","0.957","","","","","","","","","","","","",""
"FACEBOOK.23856136254460537.2023-07-27","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136254460537","03 - FB+IG - 3. 7. - Dynamic - Jak můžete vyhrát - DP 03","","2023-07-27","","2023-07-27","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","25.760","15616","18076","","1.425","129","0.714","","","","","","","","","","","","",""
"FACEBOOK.23855705427670537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427670537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-15","","2023-07-15","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.300","180","196","","1.531","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-04","","2023-07-04","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","2.620","1938","2138","","1.225","25","1.169","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-16","","2023-07-16","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","14.100","9619","10810","","1.304","104","0.962","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-08","","2023-07-08","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.230","3404","3999","","1.058","38","0.950","","","","","","","","","","","","",""
"FACEBOOK.23856437119550537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437119550537","01 - IG - 4. 7. - Static - carousel","","2023-07-11","","2023-07-11","23856437119540537","MOL - link clicks - IG - MOL MOVE kampaň - 05-07/2023","EUR","16.920","8236","9460","","1.789","30","0.317","","","","","","","","","","","","",""
"FACEBOOK.23855704693980537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704693980537","07 - FB+IG - 22. 6. - Animace DP - Stáhněte","","2023-07-02","","2023-07-02","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.820","659","766","","1.070","4","0.522","","","","","","","","","","","","",""
"FACEBOOK.23855705427710537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427710537","07 - FB+IG - 22. 6. - Animace DP - Stáhněte","","2023-07-01","","2023-07-01","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.000","4","7","","0.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-15","","2023-07-15","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.530","3251","3694","","1.226","40","1.083","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-08","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-08","","2023-07-08","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","17.500","13724","16779","","1.043","89","0.530","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-23","","2023-07-23","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","3.490","2905","3295","","1.059","27","0.819","","","","","","","","","","","","",""
"FACEBOOK.23856436185300537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856436185300537","01 - FB - 4. 7. - Static - carousel","","2023-07-14","","2023-07-14","23856436185130537","MOL - link clicks - FB - MOL MOVE kampaň - 05-07/2023","EUR","19.340","8384","13232","","1.462","126","0.952","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-21","","2023-07-21","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.700","3356","3826","","1.228","32","0.836","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-04","","2023-07-04","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","6.530","5612","6555","","0.996","39","0.595","","","","","","","","","","","","",""
"FACEBOOK.23855705427670537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427670537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-07","","2023-07-07","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.340","321","346","","0.983","5","1.445","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-23","","2023-07-23","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","9.880","7595","8904","","1.110","53","0.595","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-02","","2023-07-02","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","12.970","10236","12338","","1.051","72","0.584","","","","","","","","","","","","",""
"FACEBOOK.23855705427670537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427670537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-17","","2023-07-17","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.210","144","164","","1.280","3","1.829","","","","","","","","","","","","",""
"FACEBOOK.23856136254460537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136254460537","03 - FB+IG - 3. 7. - Dynamic - Jak můžete vyhrát - DP 03","","2023-07-11","","2023-07-11","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","9.760","6160","6958","","1.403","58","0.834","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-28","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-28","","2023-07-28","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","4.220","2869","3150","","1.340","31","0.984","","","","","","","","","","","","",""
"FACEBOOK.23856437119550537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437119550537","01 - IG - 4. 7. - Static - carousel","","2023-07-20","","2023-07-20","23856437119540537","MOL - link clicks - IG - MOL MOVE kampaň - 05-07/2023","EUR","13.590","5260","5784","","2.350","14","0.242","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-03","","2023-07-03","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","4.470","2661","2852","","1.567","39","1.367","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-19","","2023-07-19","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","13.240","9472","11093","","1.194","73","0.658","","","","","","","","","","","","",""
"FACEBOOK.23855705253800537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705253800537","12 - FB+IG - 22. 6. - Animace DP - Stáhni aplikaci a dostaneš kávu","","2023-07-03","","2023-07-03","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","7.410","6180","7275","","1.019","32","0.440","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-16","","2023-07-16","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","7.820","4881","6581","","1.188","60","0.912","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-07","","2023-07-07","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.000","1","1","","0.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855705427710537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427710537","07 - FB+IG - 22. 6. - Animace DP - Stáhněte","","2023-07-03","","2023-07-03","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.010","1","1","","10.000","0","0.000","","","","","","","","","","","","",""
